id,transaction_id,version,date,raw_description,amount,vendor_id,service_id,city,state,country,is_expense,gl_code,confidence,method,rule_id,reasoning,review_status,reviewed_by,reviewed_at,source_file,created_at,upload_batch
3164,UPL-097,1,2025-08-28,TAILWIND FWA 5455000877-8144102         NC,45.86,TAILWIND,TAILWIND,,NC,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3165,UPL-098,1,2025-08-26,ATLANTA BRAVES ALL SATLANTA             GA,30.82,ATLBRAVES,ATLBRAVES,Atlanta,GA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3166,UPL-099,1,2025-08-26,MDC*WALTON EMC MDC=WMONROE              GA,253.70,WALTONEMC,,Monroe,GA,US,t,6260,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3167,UPL-100,1,2025-08-25,AMAZON MARKEPLACE NA PA,21.60,AMZN,AMZN-MKTPL,,PA,US,t,6160,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3168,UPL-101,1,2025-08-25,HILTON GARDEN/HOME2SFORT WAYNE          IN,67.08,HILTON,HILTON-GI,Fort Wayne,IN,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3169,UPL-102,1,2025-08-23,WALMART.COM         WALMART.COM         AR,109.72,WALMART,WLMRT-COM,,AR,US,t,6160,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3170,UPL-103,1,2025-08-21,PROFESSIONAL INSURAN402-3921611         NE,445.00,PROFINSUR,,,NE,US,t,6130,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3171,UPL-104,1,2025-08-21,BLACK RIFLE COFFEE  SALT LAKE CITY      UT,12.23,BLKRIFLE,,SALT LAKE CITY,UT,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3172,UPL-105,1,2025-08-21,MICROSOFT           MSBILL.INFO,9.99,MSFT,,,,US,t,6200,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3173,UPL-106,1,2025-08-20,GOOGLE*ADS3360083427CC GOOGLE.COM,500.00,GOOGL,GOOGL-ADS,,,US,t,5030,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3174,UPL-107,1,2025-08-20,DD *DOORDASH CHIPOTLSAN FRANCISCO       CA,23.72,DOORDASH,DD-CHIPOT,San Francisco,CA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3175,UPL-108,1,2025-08-20,DD *DOORDASH MCDONALSAN FRANCISCO       CA,27.99,DOORDASH,DD-MCDNLD,San Francisco,CA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3176,UPL-109,1,2025-08-20,TST* FOGGY BOTTOM BBLOGANVILLE          GA,107.99,FOGGYBBQ,,LOGANVILLE,GA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3177,UPL-110,1,2025-08-19,KROGER              LOGANVILLE          GA,15.60,KROGER,,Loganville,GA,US,t,6160,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3178,UPL-111,1,2025-08-18,USECANOPY.COM       BEAVERTON           OR,250.00,CANOPY,,Beaverton,OR,US,t,6200,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3179,UPL-112,1,2025-08-17,A1010BUSD01         MSBILL.INFO,165.00,MICROSOFT,MSFT-BILL,,,US,t,6200,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3180,UPL-113,1,2025-08-16,ASCEND PAYMENTS     SAN FRANCISCO       CA,240.00,ASCENDPAY,ASCENDPAY,San Francisco,CA,US,t,6115,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3181,UPL-114,1,2025-08-15,RF *RICONO ACCOUNTINNEW YORK            NY,1700.00,RICONO,,New York,NY,US,t,6100,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3182,UPL-115,1,2025-08-15,CHICK-FIL-A #00916 0LOGANVILLE          GA,19.31,CHICKFILA,,Loganville,GA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3183,UPL-116,1,2025-08-15,DD *DOORDASH BANDABUSAN FRANCISCO       CA,27.19,DOORDASH,DD-BANDAB,San Francisco,CA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3184,UPL-117,1,2025-08-15,DD *DOORDASH CHIPOTLSAN FRANCISCO       CA,36.02,DOORDASH,DD-CHIPOT,San Francisco,CA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3185,UPL-118,1,2025-08-15,RAISINGCANES 1069MOB972-769-3100        GA,71.82,RAISCANES,,,GA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3186,UPL-119,1,2025-08-14,GREAT HARVEST BREAD LOGANVILLE          GA,34.13,GRTHARV,,Loganville,GA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3187,UPL-120,1,2025-08-14,KUDOBOARD           DENVER              CO,52.30,KUDOBOARD,,Denver,CO,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3188,UPL-121,1,2025-08-14,OPENAI *CHATGPT SUBSSAN FRANCISCO       CA,20.00,OPENAI,OPENAI-GPT,San Francisco,CA,US,t,6200,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3189,UPL-122,1,2025-08-13,USPS KIOSK 125203955LOGANVILLE          GA,12.35,USPS,USPS-KIOSK,Loganville,GA,US,t,6140,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3190,UPL-123,1,2025-08-13,WALMART.COM         WALMART.COM         AR,107.93,WALMART,WLMRT-COM,,AR,US,t,6160,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3191,UPL-124,1,2025-08-11,GOOGLE*ADS3360083427CC GOOGLE.COM,500.00,GOOGL,GOOGL-ADS,,,US,t,5030,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3192,UPL-125,1,2025-08-11,WALGREENS           LOGANVILLE          GA,105.34,WALGREENS,WALGREENS,Loganville,GA,US,t,6160,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3193,UPL-126,1,2025-08-09,OPENAI *CHATGPT SUBSSAN FRANCISCO       CA,120.00,OPENAI,OPENAI-GPT,San Francisco,CA,US,t,6200,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3194,UPL-127,1,2025-08-09,AT&T UVERSE PAYMENT 8002882020          TX,160.00,ATT,ATT-UVERSE,,TX,US,t,6250,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3195,UPL-128,1,2025-08-08,BRADY PEST CONTROL ILAWRENCEVILLE       GA,300.00,BRADYPEST,,LAWRENCEVILLE,GA,US,t,6115,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3196,UPL-129,1,2025-08-08,WALMART.COM         WALMART.COM         AR,75.68,WALMART,WLMRT-COM,,AR,US,t,6160,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3197,UPL-130,1,2025-08-08,93577-ATLANTA AIRPORATLANTA             GA,90.00,ATLAIRPORT,,Atlanta,GA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3198,UPL-131,1,2025-08-08,DD *DOORDASH LOSARIBSAN FRANCISCO       CA,18.72,DOORDASH,DD-LOSARI,San Francisco,CA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3199,UPL-132,1,2025-08-08,DD *DOORDASH MIGUELSSAN FRANCISCO       CA,16.40,DOORDASH,DD-MIGUEL,San Francisco,CA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3200,UPL-133,1,2025-08-08,EXXONMOBIL 9747     HOFFMAN ESTAT       IL,17.67,EXXON,EXXON-GAS,Hoffman Estates,IL,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3201,UPL-134,1,2025-08-08,HAMPTON INN MT PROSPMT PROSPECT         IL,384.25,HAMPTON,HAMPTON,Mt Prospect,IL,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3202,UPL-135,1,2025-08-08,HERTZ CAR RENTAL,133.05,HERTZ,HERTZ-RENT,,,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3203,UPL-136,1,2025-08-08,HUEY MAGOOS LOGANVILLOGANVILLE          GA,67.71,HUEYMAGOO,HUEYMAGOO,Loganville,GA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3204,UPL-137,1,2025-08-08,COMCAST BUSINESS MOB844-963-0206        PA,69.70,COMCAST,COMCAST-BIZ,,PA,US,t,6200,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3205,UPL-138,1,2025-08-07,USPS KIOSK 125203955LOGANVILLE          GA,19.60,USPS,USPS-KIOSK,Loganville,GA,US,t,6140,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3206,UPL-139,1,2025-08-07,USPS KIOSK 125203955LOGANVILLE          GA,24.35,USPS,USPS-KIOSK,Loganville,GA,US,t,6140,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3207,UPL-140,1,2025-08-06,TST* LADY DAHLIA 001MOUNT PROSPECT      IL,136.55,LADYDAHLI,LADYDAHLI,Mount Prospect,IL,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3208,UPL-141,1,2025-08-05,"CHECKR, INC CHECKR.CSAN FRANCISCO       CA",55.49,CHECKR,CHECKR,San Francisco,CA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3209,UPL-142,1,2025-08-05,DD *DOORDASH BANDABUSAN FRANCISCO       CA,19.20,DOORDASH,DD-BANDAB,San Francisco,CA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3210,UPL-143,1,2025-08-05,DD *DOORDASH MCDONALSAN FRANCISCO       CA,19.09,DOORDASH,DD-MCDNLD,San Francisco,CA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3211,UPL-144,1,2025-08-05,THAI TASTE 0000     LOGANVILLE          GA,104.57,THAITASTE,THAITASTE,Loganville,GA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3212,UPL-145,1,2025-08-04,ORBITZ*7319682764580ORBITZ.COM          WA,139.34,ORBITZ,ORBITZ,,WA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3213,UPL-146,1,2025-08-04,GOOGLE *GOOGLE ONE   G.CO/HELPPAY#      CA,124.99,GOOGL,GOOGL-ONE,,CA,US,t,6200,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3214,UPL-147,1,2025-08-02,INDEED JOBS         AUSTIN              TX,224.18,INDEED,INDEED-JOBS,Austin,TX,US,t,6115,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3215,UPL-148,1,2025-08-01,GOOGLE*ADS3360083427CC GOOGLE.COM,519.91,GOOGL,GOOGL-ADS,,,US,t,5030,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3216,UPL-149,1,2025-08-01,ATLANTA OFFICE TECHNNORCROSS            GA,37.74,ATLOFFTECH,,Norcross,GA,US,t,6115,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3217,UPL-150,1,2025-08-01,WAVE - *MEDTECH CONSLAWRENCEVILLE       GA,3509.91,WAVE,WAVE-MDTC,Lawrenceville,GA,US,t,6115,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3218,UPL-151,1,2025-08-01,Sircon - STATEINSURA517-381-3860        MI,143.30,SIRCON,SIRCON-INS,,MI,US,t,6120,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3219,UPL-152,1,2025-08-01,WALMART.COM 80092562BENTONVILLE         AR,41.62,WALMART,WLMRT-COM,Bentonville,AR,US,t,6160,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3220,UPL-153,1,2025-08-01,CHILI'S             LOGANVILLE          GA,141.68,CHILIS,CHILIS,Loganville,GA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3221,UPL-154,1,2025-07-31,VSP*WORKWISE COMPLIATAMPA               FL,-158.95,VSP,VSP-WRKWS,Tampa,FL,US,t,6115,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3222,UPL-155,1,2025-07-30,RF *RICONO ACCOUNTINNEW YORK            NY,1700.00,RICONO,,New York,NY,US,t,6100,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3223,UPL-156,1,2025-07-30,USPS KIOSK 125203955LOGANVILLE          GA,12.30,USPS,USPS-KIOSK,Loganville,GA,US,t,6140,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3224,UPL-157,1,2025-07-30,AMAZON MARKEPLACE NA PA,39.78,AMZN,AMZN-MKTPL,,PA,US,t,6160,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3225,UPL-158,1,2025-07-30,MAILCHIMP LLC       ATLANTA             GA,60.00,MAILCHIMP,,Atlanta,GA,US,t,6200,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3226,UPL-159,1,2025-07-29,DOMAIN.COM          (866)539-2854       MA,26.17,DOMAINCOM,,,MA,US,t,6115,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3227,UPL-160,1,2025-07-25,USPS KIOSK 125203955LOGANVILLE          GA,21.05,USPS,USPS-KIOSK,Loganville,GA,US,t,6140,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3228,UPL-161,1,2025-07-25,WALMART.COM         WALMART.COM         AR,50.89,WALMART,WLMRT-COM,,AR,US,t,6160,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3229,UPL-162,1,2025-07-25,MDC*WALTON EMC MDC=WMONROE              GA,225.57,WALTONEMC,,Monroe,GA,US,t,6260,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3230,UPL-163,1,2025-07-24,VISTAPRINT          WALTHAM             MA,48.32,VISTAPRINT,,Waltham,MA,US,t,6160,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3231,UPL-164,1,2025-07-24,TST* SRI THAI SNELLVSNELLVILLE          GA,55.44,SRITHAI,,Snellville,GA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3232,UPL-165,1,2025-07-23,ATHENA'S GYROS      LOGANVILLE          GA,57.00,ATHGYROS,ATHGYROS,Loganville,GA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3233,UPL-166,1,2025-07-18,CHICK-FIL-A #00916 0LOGANVILLE          GA,44.33,CHICKFILA,,Loganville,GA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3234,UPL-167,1,2025-07-18,DD *DOORDASH CHILISGSAN FRANCISCO       CA,38.71,DOORDASH,DD-CHILIS,San Francisco,CA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3235,UPL-168,1,2025-07-18,DD *DOORDASH THESMOKSAN FRANCISCO       CA,32.42,DOORDASH,,San Francisco,CA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3236,UPL-169,1,2025-07-18,USECANOPY.COM       BEAVERTON           OR,250.00,CANOPY,,Beaverton,OR,US,t,6200,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3237,UPL-170,1,2025-07-17,A1010BUSD01         MSBILL.INFO,187.50,MICROSOFT,MSFT-BILL,,,US,t,6200,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3238,UPL-171,1,2025-07-17,COMCAST / XFINITY   800-266-2278        GA,-182.31,COMCAST,COMCAST-XFN,,GA,US,t,6260,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3239,UPL-172,1,2025-07-16,ASCEND PAYMENTS     SAN FRANCISCO       CA,240.00,ASCENDPAY,ASCENDPAY,San Francisco,CA,US,t,6115,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3240,UPL-173,1,2025-07-16,WALMART.COM         WALMART.COM         AR,78.01,WALMART,WLMRT-COM,,AR,US,t,6160,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3241,UPL-174,1,2025-07-16,BT*DUTCH BROS       GRANTS PASS         OR,100.00,DUTCHBROS,DUTCHBROS,Grants Pass,OR,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3242,UPL-175,1,2025-07-15,VSP*WORKWISE COMPLIATAMPA               FL,158.95,VSP,VSP-WRKWS,Tampa,FL,US,t,6115,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3243,UPL-176,1,2025-07-11,ATHENA'S GYROS      LOGANVILLE          GA,57.00,ATHGYROS,ATHGYROS,Loganville,GA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3244,UPL-177,1,2025-07-11,DD *DOORDASH CHIPOTLSAN FRANCISCO       CA,30.40,DOORDASH,DD-CHIPOT,San Francisco,CA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3245,UPL-178,1,2025-07-11,DD *DOORDASH MCDONALSAN FRANCISCO       CA,23.67,DOORDASH,DD-MCDNLD,San Francisco,CA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3246,UPL-179,1,2025-07-11,TST* PARK BAR 001909ATLANTA             GA,107.20,PARKBAR,PARKBAR,Atlanta,GA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3247,UPL-180,1,2025-07-11,ADOBE Adobe Systems SAN JOSE            CA,-290.07,ADOBE,,San Jose,CA,US,t,6200,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3248,UPL-181,1,2025-07-11,ADOBE Adobe Systems SAN JOSE            CA,209.01,ADOBE,,San Jose,CA,US,t,6200,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3249,UPL-182,1,2025-07-11,DocuSign            SEATTLE             WA,960.00,DOCUSIGN,,Seattle,WA,US,t,6200,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3250,UPL-183,1,2025-07-10,GOOGLE*ADS3360083427CC GOOGLE.COM,500.00,GOOGL,GOOGL-ADS,,,US,t,5030,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3251,UPL-184,1,2025-07-09,Sircon - STATEINSURA517-381-3860        MI,57.86,SIRCON,SIRCON-INS,,MI,US,t,6120,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3252,UPL-185,1,2025-07-09,Sircon - STATEINSURA517-381-3860        MI,193.00,SIRCON,SIRCON-INS,,MI,US,t,6120,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3253,UPL-186,1,2025-07-09,AMAZON MARKEPLACE NA PA,14.63,AMZN,AMZN-MKTPL,,PA,US,t,6160,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3254,UPL-187,1,2025-07-09,AT&T UVERSE PAYMENT 8002882020          TX,160.00,ATT,ATT-UVERSE,,TX,US,t,6250,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3255,UPL-188,1,2025-07-09,COMCAST BUSINESS MOB844-963-0206        PA,42.30,COMCAST,COMCAST-BIZ,,PA,US,t,6260,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3256,UPL-189,1,2025-07-04,GOOGLE *GOOGLE ONE   G.CO/HELPPAY#      CA,124.99,GOOGL,GOOGL-ONE,,CA,US,t,6130,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3257,UPL-190,1,2025-07-02,WALMART.COM         WALMART.COM         AR,6.58,WALMART,WLMRT-COM,,AR,US,t,6160,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3258,UPL-191,1,2025-07-02,WALMART.COM 80092562BENTONVILLE         AR,61.92,WALMART,WLMRT-COM,Bentonville,AR,US,t,6160,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3259,UPL-192,1,2025-07-02,DD *DOORDASH CHIPOTLSAN FRANCISCO       CA,25.91,DOORDASH,DD-CHIPOT,San Francisco,CA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3260,UPL-193,1,2025-07-02,DD *DOORDASH MCDONALSAN FRANCISCO       CA,23.83,DOORDASH,DD-MCDNLD,San Francisco,CA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
3261,UPL-194,1,2025-07-02,GREAT HARVEST BREAD LOGANVILLE          GA,25.36,GRTHARV,,Loganville,GA,US,t,6170,High,Pre-classified,,,Unreviewed,,,classified.csv,2026-03-19 23:15:54.028746,"classified.csv (Mar 19, 2026 7:15 PM)"
